TRACE stage=00 rms=3.344843e-2 absmax=1.501465e-1 mean=3.702333e-4 last=[-2.107024e-2,-3.160536e-2,-3.156316e-2,-6.312633e-2,-7.093906e-3,2.293289e-2,3.279448e-2,-5.300993e-2,-3.638685e-2,3.942847e-2,-2.155185e-3,-4.643250e-2,4.741681e-2,-1.959032e-2,1.024389e-2,3.325939e-2]
TRACE stage=01 rms=1.454659e-2 absmax=2.957498e-1 mean=3.450398e-5 last=[4.617309e-3,-1.848738e-2,-1.410817e-2,5.135089e-4,-7.402883e-2,-5.367761e-3,1.370607e-2,-2.306326e-2,1.783022e-2,-1.189264e-2,-1.826897e-2,-7.785238e-3,9.838099e-3,-1.327952e-2,-1.055110e-3,-4.519952e-3]
TRACE stage=02 rms=9.145028e-3 absmax=2.924367e-1 mean=1.181603e-5 last=[4.366538e-3,-9.889318e-3,-4.006321e-3,9.926450e-4,-5.772463e-2,-8.898907e-4,6.453250e-3,-9.004385e-3,8.191409e-3,-8.021208e-3,-6.696397e-3,-5.737425e-3,2.387917e-3,-1.116162e-2,-1.950868e-3,-2.404976e-3]
TRACE stage=03 rms=1.002306e-2 absmax=1.827327e-1 mean=-4.826349e-5 last=[4.415737e-3,-8.393274e-3,-7.376125e-3,-2.275529e-3,-8.098190e-2,-4.253996e-3,-4.895417e-3,-7.577219e-3,1.351715e-2,-6.610934e-3,3.223491e-3,-3.029538e-3,2.544812e-3,-4.651925e-3,4.220754e-5,-4.664433e-3]
TRACE stage=04 rms=1.049897e-2 absmax=1.736441e-1 mean=-5.821955e-5 last=[8.931600e-3,-9.872308e-3,-1.448616e-2,-7.441838e-3,-7.472537e-2,-1.292337e-3,-5.745348e-4,-6.379778e-3,1.327787e-2,-4.714960e-3,1.364750e-3,-4.312875e-3,-2.832189e-3,-3.536800e-3,-1.921983e-3,-9.669349e-3]
TRACE stage=05 rms=1.192920e-2 absmax=2.970048e-1 mean=-9.766244e-5 last=[9.072484e-3,-9.113166e-3,-1.613619e-2,-1.150569e-2,-7.228088e-2,2.633039e-3,-4.329162e-4,2.277116e-4,1.710504e-2,-4.097843e-3,1.934346e-3,-4.358527e-3,2.074330e-3,-3.454054e-3,-1.652118e-3,-1.355492e-2]
TRACE stage=06 rms=1.333306e-2 absmax=4.142218e-1 mean=-6.882615e-5 last=[1.331101e-2,-9.114658e-3,-8.492427e-3,-6.624890e-3,-6.938120e-2,3.942039e-3,-5.041966e-3,5.221285e-4,1.651435e-2,-3.518817e-3,9.872569e-3,-1.235039e-4,1.720330e-3,-4.532448e-3,-3.407519e-3,-1.305486e-2]
TRACE stage=07 rms=1.738872e-2 absmax=4.124271e-1 mean=-2.097327e-4 last=[4.447373e-3,9.181697e-4,-2.074628e-2,-1.755326e-3,-3.122070e-2,2.751645e-2,5.133815e-3,6.629076e-3,2.250073e-2,3.661484e-3,3.602339e-2,1.023125e-2,9.560832e-3,-1.439429e-2,3.949872e-3,-2.517987e-2]
TRACE stage=08 rms=1.833037e-2 absmax=4.098694e-1 mean=-1.981379e-4 last=[2.642248e-3,-3.175455e-3,-2.383015e-2,3.359383e-3,-4.411885e-2,2.640451e-2,1.564717e-2,1.756677e-3,3.115467e-2,9.539008e-3,3.236509e-2,7.806525e-3,1.662137e-2,1.659038e-3,7.183181e-3,-2.395418e-2]
TRACE stage=09 rms=1.970623e-2 absmax=4.890649e-1 mean=-9.762384e-5 last=[8.722772e-3,-2.619718e-3,-2.717255e-2,-8.464297e-3,-5.604409e-2,2.846893e-2,1.405179e-2,-7.911611e-3,3.627091e-2,4.471445e-3,3.252598e-2,1.546610e-2,1.866828e-2,4.572780e-3,1.005812e-3,-1.802412e-2]
TRACE stage=10 rms=2.258354e-2 absmax=5.383778e-1 mean=-1.109763e-4 last=[1.113102e-2,-3.987764e-3,-3.322175e-2,-1.269913e-2,-6.219930e-2,1.468051e-2,2.421067e-3,-5.463947e-3,4.006281e-2,-6.423547e-3,2.877652e-2,1.986005e-2,1.459740e-2,1.208674e-2,7.822976e-3,-3.275985e-2]
