TRACE stage=00 rms=3.262481e-2 absmax=1.501465e-1 mean=4.465973e-4 last=[-3.104961e-2,-2.591211e-2,1.478338e-2,-0.000000e0,1.081526e-2,7.445455e-3,4.913330e-2,-5.287170e-3,3.595591e-2,-6.101608e-3,3.714371e-2,1.926613e-2,8.470595e-2,-2.356648e-2,2.422512e-3,1.298666e-2]
TRACE stage=01 rms=1.455724e-2 absmax=2.957498e-1 mean=7.284149e-5 last=[-5.772280e-3,1.062091e-2,-3.303053e-3,-1.461181e-2,-6.463453e-2,-2.398298e-2,2.149935e-2,2.165637e-3,3.037205e-2,-2.513280e-2,1.115648e-2,1.349197e-2,9.491891e-4,1.224590e-2,-6.479665e-3,-2.356432e-5]
TRACE stage=02 rms=9.134497e-3 absmax=2.924367e-1 mean=3.658063e-5 last=[-1.397007e-3,9.369678e-3,-3.047605e-3,-9.002052e-4,-6.159974e-2,-8.514436e-3,9.966609e-3,-8.801907e-3,2.307733e-2,-1.159930e-2,1.256398e-2,4.701185e-3,-1.998295e-3,2.403964e-3,-1.036081e-3,5.663336e-4]
TRACE stage=03 rms=1.002051e-2 absmax=1.827327e-1 mean=-1.720566e-5 last=[1.811934e-3,-6.943317e-4,-4.774606e-3,-5.755709e-3,-7.958941e-2,-1.143701e-2,9.240583e-4,-9.755553e-3,1.825671e-2,-5.737564e-3,1.342884e-2,6.640003e-3,-5.010500e-3,5.205707e-3,-3.711424e-4,1.776489e-3]
TRACE stage=04 rms=1.051077e-2 absmax=1.772622e-1 mean=-2.595250e-5 last=[6.102757e-3,-7.323499e-4,-6.280346e-4,2.543322e-3,-7.107016e-2,-8.906840e-3,1.655390e-3,-1.357473e-2,1.736777e-2,-1.834240e-3,8.848958e-3,5.090163e-3,-9.643353e-3,2.105954e-3,-4.562983e-3,-1.931087e-4]
TRACE stage=05 rms=1.199745e-2 absmax=3.373367e-1 mean=-7.585401e-5 last=[-3.572684e-4,2.042429e-3,-1.145279e-3,-1.209961e-3,-7.206801e-2,-1.253766e-2,-5.941822e-4,-1.223410e-2,2.067273e-2,6.890139e-3,8.657597e-3,2.125395e-3,-8.872530e-3,4.049183e-3,-4.742383e-3,2.270813e-3]
TRACE stage=06 rms=1.326033e-2 absmax=4.142218e-1 mean=-4.158351e-5 last=[-2.483157e-4,-3.506575e-3,-5.404930e-3,-1.147756e-3,-6.660006e-2,-1.561011e-2,-6.903431e-4,-1.564167e-2,1.873856e-2,9.937537e-3,4.127296e-3,6.566065e-3,-6.391902e-3,4.532631e-3,-4.062961e-3,1.275985e-3]
TRACE stage=07 rms=1.755407e-2 absmax=4.152765e-1 mean=-2.470546e-4 last=[-4.801532e-3,4.896455e-3,-8.367445e-3,7.985886e-4,-4.911328e-2,5.530505e-4,-5.287463e-3,-2.131451e-2,1.853130e-2,1.524577e-2,1.127559e-2,6.879913e-3,-1.256473e-3,4.555542e-3,5.327692e-3,6.656153e-3]
TRACE stage=08 rms=1.851255e-2 absmax=4.098694e-1 mean=-2.140930e-4 last=[1.893751e-5,-1.437576e-4,-1.612699e-2,2.628386e-3,-8.338416e-2,6.615247e-3,-1.188356e-3,-1.781740e-2,2.091435e-2,1.733476e-2,4.645752e-3,8.417635e-3,-1.351642e-3,2.607137e-4,4.450870e-3,6.290635e-3]
TRACE stage=09 rms=1.997062e-2 absmax=4.890649e-1 mean=-8.314574e-5 last=[7.507977e-3,-5.790979e-3,-1.431376e-2,-1.581631e-2,-9.825475e-2,7.868577e-3,-1.136305e-2,-1.922237e-2,2.349064e-2,1.055445e-2,-4.946067e-3,1.269236e-2,1.405240e-3,6.674431e-3,1.491640e-3,1.697175e-2]
