TRACE stage=00 rms=3.310509e-2 absmax=1.501465e-1 mean=3.932487e-4 last=[-8.320808e-3,3.640354e-2,3.150940e-2,-5.794775e-2,-1.953542e-3,3.717899e-2,3.878021e-2,6.738281e-2,-2.561760e-2,2.491409e-2,-4.611969e-3,-4.254061e-2,4.773617e-3,-5.141795e-2,-5.648565e-2,6.382751e-2]
TRACE stage=01 rms=1.457016e-2 absmax=2.985066e-1 mean=4.348560e-5 last=[2.853556e-3,1.824043e-2,-8.489674e-3,-6.438155e-3,-4.559562e-2,8.403191e-3,9.485257e-3,1.295181e-2,2.386517e-2,2.393702e-3,-7.799478e-3,-1.176773e-2,-1.614913e-2,-1.633242e-2,-1.362262e-2,2.054260e-2]
TRACE stage=02 rms=9.200945e-3 absmax=2.927172e-1 mean=2.234101e-5 last=[-5.118032e-3,5.540727e-3,-4.430147e-3,-2.302791e-3,-2.663455e-2,3.649989e-3,4.565722e-3,6.577270e-4,1.572413e-2,5.641729e-4,1.376995e-3,-2.719028e-3,-4.237100e-3,-9.409282e-4,-1.305270e-3,7.193257e-3]
TRACE stage=03 rms=1.005938e-2 absmax=1.803894e-1 mean=-4.401796e-5 last=[-1.170282e-3,5.487739e-4,-2.298399e-3,-4.337815e-3,-3.280865e-2,-7.125991e-4,-2.872442e-3,6.949574e-4,1.360689e-2,-3.524823e-3,2.802750e-3,-1.459951e-3,-5.653615e-3,2.916516e-3,-1.730735e-4,1.069363e-2]
TRACE stage=04 rms=1.053833e-2 absmax=1.761264e-1 mean=-4.807982e-5 last=[-5.707569e-3,2.455269e-3,-2.484462e-3,-4.502990e-3,-2.909548e-2,-7.312507e-3,4.133798e-3,-8.216323e-4,1.154216e-2,-5.000212e-4,3.266609e-3,-2.994098e-3,-6.017968e-3,3.735465e-3,6.466359e-5,1.538518e-2]
TRACE stage=05 rms=1.197201e-2 absmax=3.085818e-1 mean=-9.240890e-5 last=[-9.482440e-3,-2.654549e-5,-2.055963e-3,-2.938984e-4,-2.735491e-2,-1.120254e-2,8.818418e-4,-1.224827e-4,1.569944e-2,4.232167e-3,3.705269e-3,-4.635409e-4,-5.550995e-3,4.194526e-3,-1.558789e-3,8.610491e-3]
TRACE stage=06 rms=1.335242e-2 absmax=4.164813e-1 mean=-6.200275e-5 last=[-1.426458e-2,1.599598e-3,-9.671538e-4,-2.986614e-3,-3.304715e-2,-1.512041e-2,3.444617e-3,-7.180254e-3,1.793734e-2,3.963050e-3,9.668223e-3,4.557121e-3,-7.558971e-3,7.538548e-3,6.394138e-3,1.049480e-2]
TRACE stage=07 rms=1.745090e-2 absmax=4.037083e-1 mean=-2.335333e-4 last=[-3.657676e-2,2.164713e-2,-8.693675e-3,-1.254432e-2,-1.316530e-2,7.615027e-4,2.647470e-3,-1.803140e-2,2.548267e-2,9.052740e-3,2.582036e-2,1.116578e-3,-9.057635e-3,-6.797330e-3,1.003330e-3,2.774509e-3]
TRACE stage=08 rms=1.842190e-2 absmax=4.109361e-1 mean=-2.097082e-4 last=[-3.927387e-2,1.268175e-2,-5.510360e-3,-2.691343e-3,-3.756414e-2,1.825479e-3,8.110065e-3,-1.275607e-2,3.093213e-2,7.226578e-3,2.544299e-2,1.286558e-2,-1.599104e-2,3.763554e-3,-2.748297e-3,7.168802e-3]
TRACE stage=09 rms=1.982846e-2 absmax=4.870284e-1 mean=-1.024316e-4 last=[-3.300449e-2,1.364110e-2,-8.231327e-3,-1.470032e-2,-4.536331e-2,1.253802e-2,1.129028e-4,-1.871017e-2,3.438296e-2,4.501523e-3,1.800500e-2,1.859367e-2,-8.450671e-3,2.065068e-2,-1.872258e-2,8.519376e-3]
