TRACE stage=00 rms=2.227354e-2 absmax=7.521057e-2 mean=1.939925e-4 last=[2.438021e-2,-3.518021e-2,-3.165984e-2,-2.647418e-2,2.186298e-2,1.483560e-3,5.310774e-3,4.668236e-3,2.650023e-3,1.221955e-3,2.431870e-3,-1.687109e-3,1.569629e-2,-0.000000e0,-2.835560e-2,2.642226e-2]
TRACE stage=01 rms=1.078025e-2 absmax=2.197007e-1 mean=1.526069e-4 last=[2.526382e-3,-1.347359e-3,-1.292021e-2,2.714685e-3,3.728504e-3,-6.929805e-3,-5.585807e-3,-9.258392e-3,-6.286919e-3,-4.813807e-3,-6.854602e-3,3.655573e-3,3.261687e-3,3.576186e-3,4.739715e-4,6.593120e-3]
TRACE stage=02 rms=1.017887e-2 absmax=2.924280e-1 mean=1.593339e-4 last=[-1.560113e-3,1.633270e-3,-8.478099e-3,-9.916425e-4,-2.714635e-3,3.069236e-3,1.934953e-4,-5.188410e-3,-3.095607e-3,-1.405875e-3,3.326158e-4,-2.197113e-3,3.547146e-3,-5.485969e-3,1.131950e-3,2.195315e-3]
TRACE stage=03 rms=9.893037e-3 absmax=1.836018e-1 mean=-4.307718e-5 last=[7.848525e-3,8.819700e-3,-1.525850e-3,7.560728e-4,2.613713e-2,3.428546e-3,-9.670290e-3,-1.284951e-2,-3.701402e-3,4.162697e-3,6.566067e-3,-8.192644e-3,1.309734e-3,3.894085e-3,1.760647e-3,2.992530e-4]
TRACE stage=04 rms=9.329864e-3 absmax=1.385321e-1 mean=-6.626746e-5 last=[5.296324e-3,7.240823e-3,-3.298988e-3,-2.694299e-3,3.141205e-2,3.554470e-3,-6.711791e-3,-1.541152e-2,-7.244713e-3,2.800780e-3,7.341094e-3,-6.994986e-3,7.353352e-4,-1.637658e-3,-3.014104e-4,-2.803797e-3]
TRACE stage=05 rms=9.286738e-3 absmax=1.259925e-1 mean=-2.432922e-5 last=[2.563004e-3,1.061769e-2,4.667225e-4,3.500609e-3,3.506196e-2,1.585153e-3,-6.240540e-3,-1.503829e-2,-1.136783e-2,5.334827e-3,4.059837e-3,-4.335229e-3,3.209943e-3,-4.149638e-3,-5.545544e-3,-1.089823e-2]
TRACE stage=06 rms=1.124615e-2 absmax=2.966384e-1 mean=-1.336696e-4 last=[5.417037e-4,1.173502e-2,5.482663e-3,2.760903e-3,3.610654e-2,1.898139e-3,-4.323182e-3,-1.629043e-2,-1.263594e-2,5.975232e-3,1.653360e-3,-2.113194e-3,-5.178615e-3,-2.568228e-3,-2.980095e-3,-3.330676e-3]
TRACE stage=07 rms=1.890608e-2 absmax=3.626360e-1 mean=-3.038239e-4 last=[-1.757555e-2,3.141982e-2,4.888996e-4,-1.574933e-2,3.968687e-2,9.937484e-3,8.650485e-3,-2.417990e-2,-2.685234e-3,-1.284571e-2,8.146768e-3,7.725814e-3,-1.310147e-2,1.589677e-2,-1.556286e-3,-4.110751e-3]
TRACE stage=08 rms=1.793893e-2 absmax=3.298981e-1 mean=-2.747026e-4 last=[-2.346011e-2,3.280152e-2,-7.390799e-3,-8.594006e-3,4.978845e-2,1.372745e-2,3.573452e-3,-1.651452e-2,-1.525055e-3,-1.095915e-3,-4.403621e-3,4.349599e-3,-7.416352e-3,8.949685e-3,-2.799875e-3,-7.959279e-3]
TRACE stage=09 rms=1.738358e-2 absmax=2.887470e-1 mean=-9.632473e-5 last=[-2.934539e-2,3.976859e-2,-5.692491e-3,-2.599631e-3,5.202867e-2,1.723312e-2,-1.148453e-3,-1.661185e-2,2.507376e-3,5.405565e-3,-1.363724e-2,9.394875e-3,2.520912e-3,4.692359e-3,-1.436327e-2,-1.234174e-2]
