TRACE stage=00 rms=3.422944e-2 absmax=1.423798e-1 mean=4.572530e-4 last=[2.802730e-3,-3.091246e-2,-1.173019e-2,-1.955032e-3,-5.239105e-2,1.582646e-2,1.728630e-2,2.246082e-3,-2.006936e-2,2.087593e-2,4.475534e-2,-2.628833e-2,0.000000e0,-4.197681e-2,-2.273083e-3,2.118838e-2]
TRACE stage=01 rms=1.465305e-2 absmax=2.937546e-1 mean=5.028075e-5 last=[1.252964e-4,1.033283e-2,-1.370184e-3,1.326613e-2,-6.152222e-2,4.274887e-3,7.381363e-3,2.403181e-3,-6.126855e-3,-1.340565e-2,-4.334507e-3,-3.698831e-4,3.575981e-4,-9.520340e-3,7.298718e-3,-2.020761e-3]
TRACE stage=02 rms=9.234829e-3 absmax=2.924280e-1 mean=1.371513e-5 last=[-1.819384e-3,2.079594e-3,5.400492e-3,3.168384e-3,-2.873539e-2,2.831339e-3,2.592929e-3,-1.738087e-3,-5.659927e-3,-1.976651e-3,-2.416866e-3,5.740358e-3,2.203105e-3,-8.103194e-3,4.282030e-3,-6.382961e-3]
TRACE stage=03 rms=1.014405e-2 absmax=1.834481e-1 mean=-7.861637e-5 last=[3.592736e-3,2.554270e-3,1.015518e-2,-6.705924e-3,-3.513312e-2,-2.273478e-3,-3.770044e-3,2.077186e-3,-6.326820e-3,2.215622e-3,-9.021819e-3,4.536160e-4,-4.629328e-3,-3.752513e-4,5.939248e-3,-4.429680e-3]
TRACE stage=04 rms=1.050235e-2 absmax=1.752167e-1 mean=-7.842222e-5 last=[-4.456436e-3,4.675006e-3,7.835575e-3,-2.411213e-3,-3.104811e-2,-5.671162e-3,-1.973836e-3,-2.208625e-3,-4.092054e-3,7.681608e-3,-1.304674e-2,1.133885e-3,-1.309416e-3,-5.921016e-3,2.827506e-3,2.373805e-3]
TRACE stage=05 rms=1.190190e-2 absmax=2.971668e-1 mean=-1.204816e-4 last=[-7.528376e-3,3.786512e-3,7.027929e-3,-8.468552e-3,-2.466843e-2,-9.203186e-3,-5.052878e-3,-1.947685e-3,-1.417381e-3,1.072208e-2,-1.364051e-2,1.440824e-3,-6.145756e-3,-5.904338e-3,5.475708e-3,-1.754950e-4]
TRACE stage=06 rms=1.343779e-2 absmax=4.096928e-1 mean=-1.309626e-4 last=[-5.585324e-3,5.169631e-3,6.431165e-3,-2.001308e-2,-2.056709e-2,-6.580273e-3,-9.156187e-3,-9.424729e-3,8.475573e-4,1.313822e-2,1.429703e-3,4.545060e-3,-2.773153e-3,-6.178469e-3,7.799244e-3,4.121816e-3]
TRACE stage=07 rms=1.713627e-2 absmax=3.700852e-1 mean=-2.431313e-4 last=[-2.171269e-2,1.312869e-2,1.265157e-2,-1.591553e-2,1.392590e-2,-3.138890e-3,-1.143767e-2,-1.946126e-2,1.029603e-2,6.932074e-3,2.438100e-2,1.073212e-2,-9.657790e-3,-1.075492e-2,-8.073694e-3,-3.474789e-3]
TRACE stage=08 rms=1.813524e-2 absmax=3.959996e-1 mean=-2.558042e-4 last=[-1.790247e-2,6.176839e-3,1.740028e-3,-2.710474e-3,5.996696e-3,-8.760099e-4,-1.064621e-2,-1.449166e-2,1.708849e-2,7.301222e-3,2.283984e-2,7.073030e-3,-1.442332e-2,-2.449335e-3,-8.742488e-4,-4.632507e-3]
TRACE stage=09 rms=1.937580e-2 absmax=4.909300e-1 mean=-1.964980e-4 last=[-1.567001e-2,5.693762e-3,-4.724243e-3,-4.651252e-3,2.205546e-3,3.547022e-3,-1.531484e-2,-1.066766e-2,1.639919e-2,4.359469e-3,1.522969e-2,1.100580e-2,-1.121737e-2,6.081567e-3,-7.151225e-3,4.898546e-3]
TRACE stage=10 rms=2.196354e-2 absmax=4.172590e-1 mean=-1.725824e-4 last=[-1.250228e-2,-1.833548e-4,2.841877e-3,-2.153935e-2,-5.769514e-3,-3.500837e-3,-2.191614e-2,-1.297642e-2,2.120151e-2,1.364954e-3,1.020128e-2,1.366026e-2,-1.060371e-2,2.052506e-2,-3.258588e-3,-1.523757e-2]
TRACE stage=11 rms=3.279112e-2 absmax=6.140426e-1 mean=-7.434053e-5 last=[-9.031899e-3,-1.839487e-3,2.870508e-3,-9.304861e-3,2.037202e-2,-1.637771e-3,-2.756653e-2,8.730914e-3,1.730836e-2,-1.864663e-2,2.828412e-3,2.696243e-3,-3.279051e-2,5.111024e-2,-8.850836e-3,-1.932979e-2]
TRACE stage=12 rms=3.525326e-2 absmax=5.970287e-1 mean=7.447587e-5 last=[-1.148533e-2,1.082355e-2,1.543407e-2,3.277140e-3,3.198854e-2,-6.040898e-3,-2.880998e-2,6.476991e-3,2.058540e-2,-6.897561e-5,4.888261e-3,4.947669e-3,-3.143941e-2,6.580456e-2,4.828780e-3,-2.620541e-2]
TRACE stage=13 rms=3.566015e-2 absmax=6.028256e-1 mean=2.177566e-4 last=[-8.265286e-3,9.338553e-4,1.644243e-2,5.321155e-3,3.161063e-2,-6.371466e-3,-1.633793e-2,-2.659936e-3,1.865248e-2,2.965917e-3,7.837545e-4,3.379938e-3,-2.524070e-2,6.385170e-2,-6.334353e-3,-2.599108e-2]
TRACE stage=14 rms=3.729709e-2 absmax=6.114464e-1 mean=3.270745e-4 last=[-3.479850e-3,2.119268e-2,7.296902e-3,1.123026e-3,5.892103e-2,-1.331379e-2,9.335577e-6,6.581020e-3,2.080286e-2,4.686897e-3,5.113452e-3,4.567598e-3,-7.515627e-3,9.071185e-2,-7.767248e-3,-4.407173e-2]
TRACE stage=15 rms=6.186247e-2 absmax=1.320789e0 mean=5.656909e-4 last=[-8.260041e-2,5.902018e-2,-4.665403e-3,4.150943e-2,-1.217321e-2,-3.860004e-2,4.723984e-2,-3.059814e-2,4.190578e-2,-6.034793e-2,4.071881e-2,-3.966556e-2,-1.445848e-2,4.066280e-2,-1.886281e-2,-1.871341e-2]
TRACE stage=16 rms=6.540237e-2 absmax=1.320105e0 mean=-7.906317e-5 last=[-7.450493e-2,6.132011e-2,-1.824804e-2,5.548697e-2,3.802404e-5,-3.410018e-2,7.841060e-2,-3.730342e-2,3.895697e-2,-6.177089e-2,2.334977e-2,-6.416311e-2,9.317974e-3,3.360349e-2,-3.208522e-2,-1.745240e-2]
TRACE stage=17 rms=7.370365e-2 absmax=1.707605e0 mean=-1.149914e-3 last=[-5.045356e-2,1.313890e-2,-1.678137e-2,3.959496e-2,-2.833694e-2,-3.669853e-2,8.772597e-2,2.188470e-2,1.480052e-2,-6.148491e-2,5.114246e-3,-3.300580e-2,5.920336e-3,5.594670e-2,2.853552e-2,-2.344408e-2]
TRACE stage=18 rms=8.718472e-2 absmax=2.230901e0 mean=-1.521125e-3 last=[-4.908073e-2,9.586750e-3,-2.570749e-2,5.597947e-2,5.566062e-2,5.313702e-3,8.067024e-2,2.932382e-2,-7.814552e-3,-4.507983e-3,-2.354194e-2,-2.290395e-2,2.791628e-2,5.713074e-2,2.614664e-2,3.000259e-3]
TRACE stage=19 rms=1.487098e-1 absmax=3.080957e0 mean=-1.507638e-3 last=[4.295871e-2,1.069891e-1,6.069203e-2,5.812818e-2,-1.577743e-1,-1.837556e-1,1.659167e-1,2.327274e-2,8.383114e-3,-1.280622e-1,-6.988421e-2,-3.183043e-3,1.023798e-1,1.641356e-1,2.661450e-2,1.406555e-1]
TRACE stage=20 rms=1.575817e-1 absmax=3.562176e0 mean=-2.170806e-3 last=[3.353123e-2,1.051803e-1,-2.048247e-2,4.959121e-2,-1.702247e-1,-1.850909e-1,1.963795e-1,5.118351e-2,-7.334836e-2,-1.424756e-1,-6.989704e-2,4.465473e-2,9.040531e-2,1.686162e-1,1.982115e-4,5.787528e-2]
TRACE stage=21 rms=1.567165e-1 absmax=3.463023e0 mean=-1.307425e-3 last=[-4.307707e-2,6.344888e-2,-3.757501e-2,9.031143e-2,-2.083512e-1,-1.462680e-1,1.983729e-1,3.498731e-2,-6.801039e-2,-1.109579e-1,-4.393170e-2,8.695455e-2,9.191236e-2,1.493538e-1,5.377445e-3,8.592249e-2]
TRACE stage=22 rms=3.257104e-1 absmax=4.651704e0 mean=-2.673923e-3 last=[2.211584e-2,3.453582e-1,-1.671259e-1,4.229166e-1,-3.066721e-2,2.448799e-2,-8.973901e-2,-3.660997e-1,2.636057e-1,9.228355e-2,6.473782e-4,2.203773e-1,-1.107993e-1,-2.598602e-1,1.307384e-1,-2.377223e-1]
TRACE stage=23 rms=3.316710e-1 absmax=4.890119e0 mean=1.307676e-3 last=[1.130608e-1,1.820657e-1,-8.097528e-2,3.687473e-1,1.979966e-1,-5.313247e-2,-1.444001e-1,-4.685577e-1,4.723310e-2,1.978035e-1,-1.967437e-3,2.118458e-1,-9.246626e-2,-1.640501e-1,1.401158e-1,-6.183437e-2]
TRACE stage=24 rms=5.869163e-1 absmax=1.930220e1 mean=-4.817023e-3 last=[1.249949e-1,2.370331e-1,-2.026826e-1,3.559753e-1,1.794794e-1,7.961601e-2,-2.022113e-1,-4.133494e-1,1.668891e-2,2.417742e-1,1.211207e-1,1.235000e-1,-2.840404e-1,-8.618626e-2,1.459212e-1,-1.966757e-1]
