TRACE stage=00 rms=3.262481e-2 absmax=1.501465e-1 mean=4.465973e-4 last=[-3.104961e-2,-2.591211e-2,1.478338e-2,-0.000000e0,1.081526e-2,7.445455e-3,4.913330e-2,-5.287170e-3,3.595591e-2,-6.101608e-3,3.714371e-2,1.926613e-2,8.470595e-2,-2.356648e-2,2.422512e-3,1.298666e-2]
TRACE stage=01 rms=1.456288e-2 absmax=2.985066e-1 mean=8.514943e-5 last=[-5.493443e-3,1.066223e-2,-3.889348e-3,-1.459368e-2,-6.439275e-2,-2.436911e-2,2.166259e-2,2.127527e-3,2.992086e-2,-2.540852e-2,1.109675e-2,1.347872e-2,1.072258e-3,1.247163e-2,-6.218547e-3,4.559811e-4]
TRACE stage=02 rms=9.136395e-3 absmax=2.927172e-1 mean=4.375387e-5 last=[-1.371535e-3,9.189181e-3,-2.988097e-3,-1.026628e-3,-6.127347e-2,-8.667216e-3,9.862561e-3,-8.825941e-3,2.280071e-2,-1.188654e-2,1.267358e-2,4.519922e-3,-1.966636e-3,2.391482e-3,-1.097607e-3,5.587811e-4]
TRACE stage=03 rms=1.001850e-2 absmax=1.803894e-1 mean=-1.180445e-5 last=[1.714277e-3,-1.103379e-3,-4.530223e-3,-5.736636e-3,-7.929684e-2,-1.168837e-2,1.010968e-3,-9.416228e-3,1.818644e-2,-5.712392e-3,1.368331e-2,6.606475e-3,-5.040643e-3,5.527170e-3,-5.020574e-5,1.950126e-3]
TRACE stage=04 rms=1.051300e-2 absmax=1.761264e-1 mean=-1.891176e-5 last=[6.279110e-3,-8.189264e-4,-1.710964e-4,2.626032e-3,-7.081709e-2,-9.085401e-3,1.726082e-3,-1.330191e-2,1.767530e-2,-1.808002e-3,9.404313e-3,5.028965e-3,-1.005464e-2,2.401156e-3,-4.428704e-3,-2.974381e-4]
TRACE stage=05 rms=1.201457e-2 absmax=3.403299e-1 mean=-6.751790e-5 last=[-1.856699e-4,1.870693e-3,-7.510237e-4,-1.083115e-3,-7.213795e-2,-1.281973e-2,-4.064557e-4,-1.215619e-2,2.104995e-2,6.809533e-3,8.773414e-3,2.451272e-3,-9.162392e-3,4.203648e-3,-4.775154e-3,2.322576e-3]
TRACE stage=06 rms=1.327217e-2 absmax=4.164763e-1 mean=-3.005297e-5 last=[-2.503744e-5,-1.612295e-3,-4.816773e-3,-2.241695e-4,-6.827536e-2,-1.614797e-2,3.674943e-4,-1.273993e-2,1.994140e-2,8.193621e-3,5.404055e-3,8.143716e-3,-5.776984e-3,3.210359e-3,-4.143915e-3,8.474933e-4]
TRACE stage=07 rms=1.751393e-2 absmax=4.124393e-1 mean=-2.233345e-4 last=[-1.319407e-3,8.858173e-3,-4.684990e-3,1.964727e-3,-5.274820e-2,2.577403e-3,-3.816168e-3,-1.569303e-2,2.332630e-2,1.530287e-2,1.140134e-2,2.975176e-3,-1.816287e-4,2.469421e-3,7.481521e-3,3.226893e-3]
TRACE stage=08 rms=1.849381e-2 absmax=4.151511e-1 mean=-1.838147e-4 last=[3.990013e-3,6.189919e-3,-1.225779e-2,4.442972e-3,-9.052840e-2,9.841905e-3,-2.101196e-3,-1.385800e-2,2.887128e-2,1.800503e-2,6.576279e-3,5.199456e-3,-1.401917e-3,-4.516529e-3,8.589271e-4,3.176754e-3]
TRACE stage=09 rms=1.995883e-2 absmax=4.906068e-1 mean=-5.373012e-5 last=[1.150551e-2,6.777728e-4,-9.615535e-3,-1.324249e-2,-1.041126e-1,9.559418e-3,-1.294068e-2,-2.037882e-2,3.241822e-2,1.091052e-2,-3.934983e-3,1.204824e-2,1.278016e-3,5.476377e-3,-3.014448e-3,1.325970e-2]
TRACE stage=10 rms=2.308133e-2 absmax=5.132232e-1 mean=-4.204291e-5 last=[1.294843e-2,-3.521181e-3,-7.943468e-3,-2.640115e-2,-1.182590e-1,4.166202e-3,-2.390181e-2,-2.553850e-2,4.991328e-2,5.627470e-3,4.954189e-3,2.036868e-2,3.989537e-3,2.285508e-2,-7.257348e-3,1.767052e-2]
TRACE stage=11 rms=3.137207e-2 absmax=7.121158e-1 mean=6.046336e-5 last=[-4.551595e-3,2.833503e-2,-2.994889e-2,8.734626e-3,-1.136683e-1,1.640572e-2,-2.467774e-2,-1.602620e-2,3.931341e-2,-3.974480e-3,-1.613342e-2,4.483442e-3,6.264737e-3,3.564907e-2,-1.009540e-2,4.131984e-2]
TRACE stage=12 rms=3.467860e-2 absmax=6.313149e-1 mean=2.133354e-4 last=[6.645613e-3,2.687105e-2,-2.124013e-2,1.879608e-2,-1.266947e-1,-2.146829e-3,-1.795695e-2,-9.861570e-3,5.484531e-2,7.758641e-3,-1.883019e-2,1.167912e-2,-1.939992e-2,2.140637e-2,-1.705072e-2,3.530595e-2]
