TRACE stage=00 rms=3.310509e-2 absmax=1.501465e-1 mean=3.932487e-4 last=[-8.320808e-3,3.640354e-2,3.150940e-2,-5.794775e-2,-1.953542e-3,3.717899e-2,3.878021e-2,6.738281e-2,-2.561760e-2,2.491409e-2,-4.611969e-3,-4.254061e-2,4.773617e-3,-5.141795e-2,-5.648565e-2,6.382751e-2]
TRACE stage=01 rms=1.456593e-2 absmax=2.944847e-1 mean=3.869234e-5 last=[3.016202e-3,1.767127e-2,-8.436428e-3,-6.569013e-3,-4.532960e-2,8.246768e-3,9.378196e-3,1.242205e-2,2.313509e-2,2.494525e-3,-7.668378e-3,-1.162812e-2,-1.622872e-2,-1.745961e-2,-1.344636e-2,2.009257e-2]
TRACE stage=02 rms=9.197355e-3 absmax=2.924280e-1 mean=1.425383e-5 last=[-5.237763e-3,5.642101e-3,-4.585635e-3,-2.757591e-3,-2.652475e-2,3.531528e-3,4.606944e-3,1.097013e-3,1.502295e-2,5.099289e-4,1.014846e-3,-2.504838e-3,-4.197475e-3,-7.683928e-4,-1.053448e-3,6.687522e-3]
TRACE stage=03 rms=1.005917e-2 absmax=1.834481e-1 mean=-4.412627e-5 last=[-1.325709e-3,9.622937e-4,-2.082809e-3,-4.231289e-3,-3.320662e-2,-8.726798e-4,-2.828988e-3,1.097064e-3,1.292104e-2,-3.526374e-3,2.355235e-3,-1.747487e-3,-5.403365e-3,3.133612e-3,-4.134481e-4,1.030400e-2]
TRACE stage=04 rms=1.052885e-2 absmax=1.752167e-1 mean=-5.151476e-5 last=[-5.132926e-3,2.588049e-3,-2.723560e-3,-4.669286e-3,-2.939583e-2,-7.565134e-3,4.012058e-3,-1.303249e-4,1.097766e-2,-3.942541e-4,2.889514e-3,-3.026989e-3,-5.512652e-3,3.963984e-3,2.225977e-4,1.479646e-2]
TRACE stage=05 rms=1.195041e-2 absmax=2.974770e-1 mean=-9.115881e-5 last=[-8.936962e-3,1.135399e-4,-2.394597e-3,-3.193482e-4,-2.764463e-2,-1.160429e-2,7.309056e-4,4.594190e-4,1.524577e-2,4.340346e-3,3.553270e-3,-2.607997e-4,-5.301248e-3,4.471105e-3,-1.087052e-3,8.258569e-3]
TRACE stage=06 rms=1.333071e-2 absmax=4.155530e-1 mean=-6.951390e-5 last=[-1.346323e-2,1.561844e-3,-1.229294e-3,-3.049112e-3,-3.244235e-2,-1.537182e-2,3.260474e-3,-6.547679e-3,1.748511e-2,4.211321e-3,9.580599e-3,4.702398e-3,-6.698262e-3,7.888364e-3,7.311309e-3,1.050920e-2]
TRACE stage=07 rms=1.750277e-2 absmax=4.220469e-1 mean=-2.362638e-4 last=[-3.265441e-2,2.450244e-2,-9.550861e-3,-1.397597e-2,-1.170220e-2,8.646642e-4,1.218186e-3,-1.791462e-2,2.554310e-2,8.943034e-3,2.658762e-2,-1.938381e-3,-7.961055e-3,-6.573280e-3,1.915982e-3,5.206328e-3]
TRACE stage=08 rms=1.849031e-2 absmax=4.127235e-1 mean=-2.121628e-4 last=[-3.775669e-2,1.592429e-2,-6.090513e-3,-3.931444e-3,-3.680702e-2,1.458859e-3,5.838396e-3,-1.373376e-2,3.079125e-2,6.929395e-3,2.573047e-2,9.518730e-3,-1.295144e-2,3.220204e-3,-1.667672e-3,8.765410e-3]
TRACE stage=09 rms=1.992284e-2 absmax=4.908986e-1 mean=-1.102095e-4 last=[-3.341418e-2,1.829683e-2,-8.248465e-3,-1.309548e-2,-4.537686e-2,1.066034e-2,-2.398979e-3,-1.821085e-2,3.368281e-2,4.632539e-3,2.157917e-2,1.750932e-2,-7.994398e-3,1.804642e-2,-1.964682e-2,8.000166e-3]
