TRACE stage=00 rms=2.227354e-2 absmax=7.521057e-2 mean=1.939925e-4 last=[2.438021e-2,-3.518021e-2,-3.165984e-2,-2.647418e-2,2.186298e-2,1.483560e-3,5.310774e-3,4.668236e-3,2.650023e-3,1.221955e-3,2.431870e-3,-1.687109e-3,1.569629e-2,-0.000000e0,-2.835560e-2,2.642226e-2]
TRACE stage=01 rms=1.080104e-2 absmax=2.199913e-1 mean=1.502534e-4 last=[2.206342e-3,-1.275975e-3,-1.286206e-2,2.589874e-3,3.800186e-3,-7.063724e-3,-5.521725e-3,-9.227050e-3,-6.220708e-3,-4.598887e-3,-6.704443e-3,3.744354e-3,3.115013e-3,3.294216e-3,4.874207e-4,7.192372e-3]
TRACE stage=02 rms=1.016477e-2 absmax=2.917619e-1 mean=1.608431e-4 last=[-1.690309e-3,1.572075e-3,-8.612406e-3,-1.176126e-3,-2.651075e-3,2.908243e-3,2.466841e-4,-5.242992e-3,-3.106546e-3,-1.483319e-3,5.787048e-4,-2.073718e-3,3.573830e-3,-5.431260e-3,1.269382e-3,2.137878e-3]
TRACE stage=03 rms=9.904957e-3 absmax=1.825818e-1 mean=-5.085606e-5 last=[7.458547e-3,8.891475e-3,-1.702777e-3,1.236372e-3,2.613956e-2,3.376996e-3,-9.494320e-3,-1.274151e-2,-3.761494e-3,4.054352e-3,6.811699e-3,-8.334179e-3,1.413572e-3,3.646552e-3,1.596219e-3,-1.970427e-4]
TRACE stage=04 rms=9.355516e-3 absmax=1.376615e-1 mean=-6.772577e-5 last=[5.271670e-3,7.012234e-3,-3.402120e-3,-2.188454e-3,3.161804e-2,3.207922e-3,-6.591788e-3,-1.572088e-2,-7.228626e-3,2.222505e-3,7.267249e-3,-7.176775e-3,1.268460e-3,-2.160996e-3,-2.943806e-4,-3.178874e-3]
TRACE stage=05 rms=9.344787e-3 absmax=1.241685e-1 mean=-2.988247e-5 last=[4.346797e-3,1.085692e-2,1.216102e-3,5.382710e-3,3.300830e-2,2.544925e-4,-5.862503e-3,-1.582572e-2,-1.153041e-2,3.136436e-3,5.566632e-3,-3.149450e-3,2.890355e-3,-4.697470e-3,-3.811883e-3,-1.009454e-2]
TRACE stage=06 rms=1.120679e-2 absmax=2.896716e-1 mean=-1.279242e-4 last=[1.124691e-3,1.297592e-2,5.950775e-3,3.999593e-3,3.382870e-2,1.637363e-3,-4.655394e-3,-1.597636e-2,-1.335639e-2,4.707493e-3,2.124886e-3,-2.730113e-3,-4.408971e-3,-3.826281e-3,-1.742865e-3,-1.538231e-3]
TRACE stage=07 rms=1.892410e-2 absmax=3.572339e-1 mean=-3.522865e-4 last=[-2.935680e-2,2.013572e-2,-8.414866e-3,-2.493454e-2,3.434746e-2,7.372773e-3,1.008315e-2,-2.681629e-2,-1.561813e-3,-1.018281e-2,6.319974e-3,1.303599e-2,-2.183800e-2,1.361366e-2,4.716849e-3,-2.116798e-3]
TRACE stage=08 rms=1.804735e-2 absmax=3.262745e-1 mean=-2.361111e-4 last=[-3.072773e-2,2.588191e-2,-1.748820e-2,-1.544800e-2,4.295645e-2,1.762673e-2,4.919368e-3,-2.051160e-2,1.942906e-3,-1.644469e-3,-3.783288e-5,1.102530e-2,-1.589723e-2,8.530386e-3,2.249062e-3,-3.898641e-3]
TRACE stage=09 rms=1.739809e-2 absmax=2.859384e-1 mean=-9.646074e-5 last=[-3.314009e-2,3.213873e-2,-1.488179e-2,-1.177967e-2,4.169070e-2,1.443107e-2,1.396193e-3,-1.937295e-2,3.879226e-3,1.020948e-2,-8.542070e-3,8.776633e-3,-4.560919e-3,3.061282e-3,-1.613276e-2,-3.260528e-3]
