TRACE stage=00 rms=3.422944e-2 absmax=1.423798e-1 mean=4.572530e-4 last=[2.802730e-3,-3.091246e-2,-1.173019e-2,-1.955032e-3,-5.239105e-2,1.582646e-2,1.728630e-2,2.246082e-3,-2.006936e-2,2.087593e-2,4.475534e-2,-2.628833e-2,0.000000e0,-4.197681e-2,-2.273083e-3,2.118838e-2]
TRACE stage=01 rms=1.464381e-2 absmax=2.933734e-1 mean=4.956646e-5 last=[-4.286300e-4,1.089467e-2,-2.123373e-3,1.336126e-2,-6.120154e-2,4.401387e-3,7.473437e-3,2.704985e-3,-6.144145e-3,-1.295882e-2,-3.760062e-3,-8.941644e-4,-2.133101e-5,-9.553542e-3,7.536321e-3,-1.834551e-3]
TRACE stage=02 rms=9.232366e-3 absmax=2.924367e-1 mean=1.457090e-5 last=[-1.580129e-3,1.959358e-3,5.453198e-3,3.069445e-3,-2.855867e-2,2.820665e-3,2.452922e-3,-1.398973e-3,-5.551904e-3,-1.902826e-3,-2.158598e-3,6.034145e-3,2.127871e-3,-8.318608e-3,4.300064e-3,-6.494485e-3]
TRACE stage=03 rms=1.014306e-2 absmax=1.827327e-1 mean=-8.265872e-5 last=[4.763396e-3,3.696927e-3,7.360186e-3,-5.790744e-3,-3.636275e-2,-5.669282e-4,-4.489464e-5,1.999928e-3,-7.793977e-3,1.907674e-3,-8.350924e-3,1.078520e-3,-3.008298e-3,-4.860994e-4,3.212991e-3,-2.476612e-3]
TRACE stage=04 rms=1.050641e-2 absmax=1.736441e-1 mean=-7.736834e-5 last=[-3.751796e-4,6.160431e-3,5.381177e-3,-7.227816e-3,-3.435697e-2,-3.331905e-3,8.536340e-5,1.792777e-3,-6.717865e-3,7.166467e-3,-1.316780e-2,3.155465e-3,-6.077883e-4,-6.515714e-3,-6.423380e-4,3.623694e-3]
TRACE stage=05 rms=1.190753e-2 absmax=2.970048e-1 mean=-1.197087e-4 last=[-1.524094e-3,2.970845e-3,4.781056e-3,-1.108831e-2,-2.789599e-2,-8.792716e-3,-4.940679e-3,2.280875e-3,-2.936724e-3,8.615381e-3,-1.300247e-2,3.869841e-3,-1.215446e-3,-4.657554e-3,3.197268e-3,-2.913815e-3]
TRACE stage=06 rms=1.343428e-2 absmax=4.071991e-1 mean=-1.282120e-4 last=[-2.319078e-3,4.107063e-3,6.177596e-3,-2.102165e-2,-2.492017e-2,-6.609689e-3,-8.997392e-3,-6.244370e-3,9.635254e-5,1.173878e-2,-1.439592e-3,6.395986e-3,-1.586195e-3,-4.993718e-3,7.224744e-3,2.158720e-3]
TRACE stage=07 rms=1.717840e-2 absmax=3.577168e-1 mean=-2.424060e-4 last=[-1.790327e-2,8.750138e-3,1.216495e-2,-1.773419e-2,8.085819e-3,-5.678248e-3,-1.259225e-2,-1.514046e-2,8.933831e-3,4.687401e-3,2.006174e-2,1.481620e-2,-6.401444e-3,-7.328482e-3,-9.779418e-3,-6.619797e-3]
TRACE stage=08 rms=1.813721e-2 absmax=3.925399e-1 mean=-2.576097e-4 last=[-1.520216e-2,1.212575e-3,2.188724e-5,-1.922157e-3,-1.780070e-3,-1.301449e-4,-1.535564e-2,-1.238701e-2,1.722466e-2,5.579969e-3,1.745268e-2,1.028928e-2,-1.277728e-2,-4.828393e-4,-1.188714e-3,-9.061705e-3]
TRACE stage=09 rms=1.933548e-2 absmax=4.890649e-1 mean=-1.817582e-4 last=[-1.066490e-2,-8.264007e-4,-5.680845e-3,-6.270482e-3,-4.888235e-3,1.557203e-3,-1.708831e-2,-8.412287e-3,1.653393e-2,4.153540e-3,1.405292e-2,1.580409e-2,-1.388470e-2,4.874553e-3,-5.686433e-3,-1.165280e-3]
